agent_x,agent_y,agent_vx,agent_vy,agent_heading,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,car1_rel_x,car1_rel_y,car1_rel_vx,car1_rel_vy,car2_rel_x,car2_rel_y,car2_rel_vx,car2_rel_vy,car3_rel_x,car3_rel_y,car3_rel_vx,car3_rel_vy,car4_rel_x,car4_rel_y,car4_rel_vx,car4_rel_vy,car5_rel_x,car5_rel_y,car5_rel_vx,car5_rel_vy,ped1_rel_x,ped1_rel_y,ped2_rel_x,ped2_rel_y,ped3_rel_x,ped3_rel_y,ped4_rel_x,ped4_rel_y,ped5_rel_x,ped5_rel_y,tl_red,tl_yellow,tl_green,tl_ttc,temperature,traffic_density,pedestrian_density,driver_impatience,npc_color,npc_size,roughness,action_accel,action_steer,reward,done
503.2309,272.9893,-2.303458,-0.2923541,3.015348,102.5,102.5,126.875,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,159.375,118.75,96.92566,-2.9892883,-1.8876127,-2.3116588e-16,151.12286,-2.9892883,-1.2772179,-1.5641408e-16,166.1914,-2.9892883,-1.0299078,-1.2612734e-16,220.6914,-2.9892883,-0.5145295,-6.301169e-17,-223.2309,-260.5584,1.3935615e-16,2.2758586,-121.730896,-22.989288,-121.730896,-22.989288,-253.2309,-54.48929,-253.2309,-54.48929,-253.2309,-54.48929,1.0,0.0,0.0,0.23333333,-10,1,1,0.24352552685181195,68,3,0.0,0.7832489013671875,0.6678839325904846,0.611382246017456,0
500.6785,272.83734,-2.5523932,-0.15193489,3.0821364,102.5,110.625,135.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,151.25,110.625,88.11667,-2.8373413,-1.4607208,-1.7888669e-16,142.61667,-2.8373413,-1.1350095,-1.3899857e-16,177.84537,-2.8373413,-0.7172826,-8.7841783e-17,232.34537,-2.8373413,-0.4273139,-5.233086e-17,-220.6785,-257.96396,1.4956005e-16,2.442501,-119.6785,-22.837341,-119.6785,-22.837341,-250.6785,-53.83734,-250.6785,-53.83734,-250.6785,-53.83734,1.0,0.0,0.0,0.26666668,-10,1,1,0.24352552685181195,68,3,0.0,-0.683096706867218,1.4417237043380737,0.5949879884719849,0
498.2056,272.93765,-2.4729059,0.100315765,3.1821363,78.125,118.75,151.25,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.125,110.625,84.50278,-2.9376526,-1.464388,-1.7933581e-16,139.00278,-2.9376526,-1.008635,-1.2352215e-16,184.50473,-2.9376526,-0.5468387,-6.696842e-17,239.00473,-2.9376526,-0.3548818,-4.3460483e-17,-218.2056,-255.69876,1.448459e-16,2.365513,-117.7056,-22.937653,-117.7056,-22.937653,-248.2056,-53.437653,-248.2056,-53.437653,-248.2056,-53.437653,1.0,0.0,0.0,0.3,-10,1,1,0.24352552685181195,68,3,0.0,0.1899322122335434,-0.6488511562347412,0.6063839197158813,0
495.67444,272.87604,-2.5311694,-0.06162438,3.1172512,86.25,118.75,151.25,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,159.375,118.75,83.58295,-2.8760376,-1.467614,-1.7973088e-16,138.08295,-2.8760376,-0.8963313,-1.09768925e-16,188.64795,-2.8760376,-0.41689643,-5.105509e-17,243.14795,-2.8760376,-0.49233112,-6.0293175e-17,-215.67444,-253.34619,1.4028033e-16,2.2909517,-115.67444,-22.876038,-115.67444,-22.876038,-245.67444,-52.876038,-245.67444,-52.876038,-245.67444,-52.876038,1.0,0.0,0.0,0.33333334,-10,1,1,0.24352552685181195,68,3,0.0,1.036202073097229,0.5563991665840149,0.6663838624954224,0
492.8439,272.96466,-2.8305326,0.0886204,3.1728911,78.125,118.75,159.375,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,151.25,118.75,84.283295,-2.9646606,-1.470452,-1.8007842e-16,138.7833,-2.9646606,-0.79653174,-9.754701e-17,191.92722,-2.9646606,-0.31783164,-3.8923152e-17,246.42722,-2.9646606,-0.40887824,-5.0073143e-17,-212.8439,-250.97722,1.5048424e-16,2.4575942,-113.3439,-22.96466,-113.3439,-22.96466,-242.8439,-52.46466,-242.8439,-52.46466,-242.8439,-52.46466,1.0,0.0,0.0,0.36666667,-10,1,1,0.24352552685181195,68,3,0.0,1.8014154434204102,-1.3776274919509888,0.7263839244842529,0
489.71936,272.74966,-3.1245313,-0.2149983,3.0728912,110.625,118.75,151.25,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,175.625,126.875,85.73346,-2.7496643,-1.6744045,-2.0505541e-16,140.61938,-2.7496643,-0.73625135,-9.0164784e-17,195.11938,-2.7496643,-0.4157112,-5.0909936e-17,249.17914,-2.7496643,-0.37261674,-4.5632388e-17,-209.71936,-248.3821,1.4574097e-16,2.3801305,-110.71936,-22.749664,-110.71936,-22.749664,-239.71936,-51.749664,-239.71936,-51.749664,-239.71936,-51.749664,1.0,0.0,0.0,0.4,-10,1,1,0.24352552685181195,68,3,0.0,-1.3334662914276123,0.715924084186554,0.7023839354515076,0
486.70746,272.75836,-3.011907,0.008707219,3.1444836,86.25,126.875,167.5,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,167.5,126.875,86.867004,-2.7583618,-1.878357,-2.300324e-16,142.92346,-2.7583618,-0.7078441,-8.66859e-17,197.75153,-2.7583618,-0.3797648,-4.6507773e-17,251.85144,-2.7583618,-0.3395711,-4.1585463e-17,-206.70746,-246.0857,1.4114719e-16,2.3051085,-108.20746,-22.758362,-108.20746,-22.758362,-236.70746,-51.25836,-236.70746,-51.25836,-236.70746,-51.25836,1.0,0.0,0.0,0.43333334,-10,1,1,0.24352552685181195,68,3,0.0,0.37299567461013794,-0.6382891535758972,0.7247636914253235,0
483.58945,272.5681,-3.11802,-0.19024143,3.0806546,118.75,126.875,159.375,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,183.75,135.0,88.33267,-2.5681152,-1.6523623,-2.0235603e-16,145.36093,-2.5681152,-0.6805329,-8.334124e-17,200.35257,-2.5681152,-0.5169933,-6.3313417e-17,254.44455,-2.5681152,-0.524932,-6.428563e-17,-203.58945,-243.42369,1.5135109e-16,2.471751,-105.58945,-22.568115,-105.58945,-22.568115,-233.58945,-50.568115,-233.58945,-50.568115,-233.58945,-50.568115,1.0,0.0,0.0,0.46666667,-10,1,1,0.24352552685181195,68,3,0.0,1.2206100225448608,-1.0231387615203857,0.7847636938095093,0
480.20987,272.01947,-3.3795738,-0.54864687,2.9806547,126.875,126.875,151.25,200.0,200.0,200.0,200.0,200.0,102.5,200.0,200.0,200.0,200.0,200.0,200.0,143.125,89.85593,-2.0194702,-1.8563149,-2.27333e-16,148.08621,-2.0194702,-0.6542754,-8.012563e-17,203.25986,-2.0194702,-0.47228906,-5.7838725e-17,257.34573,-2.0194702,-0.47837827,-5.858444e-17,-200.20987,-240.4812,1.465805e-16,2.393841,-102.70987,-22.01947,-102.70987,-22.01947,-230.20987,-49.51947,-230.20987,-49.51947,-230.20987,-49.51947,1.0,0.0,0.0,0.5,-10,1,1,0.24352552685181195,68,3,0.0,0.8349858522415161,0.36469322443008423,0.8348628282546997,0
476.564,271.56332,-3.6458888,-0.456157,3.017124,126.875,135.0,159.375,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,143.125,91.868805,-1.563324,-1.6329722,-1.9998142e-16,150.92673,-1.563324,-0.80533075,-9.862457e-17,206.47427,-1.563324,-0.4314504,-5.2837435e-17,260.55563,-1.563324,-0.43595314,-5.338886e-17,-196.564,-237.70667,1.4196025e-16,2.3183868,-99.563995,-21.563324,-99.563995,-21.563324,-226.564,-48.563324,-226.564,-48.563324,-226.564,-48.563324,1.0,0.0,0.0,0.53333336,-10,1,1,0.24352552685181195,68,3,0.0,0.5964402556419373,0.1969628632068634,0.8706493377685547,0
472.73187,271.16034,-3.8321168,-0.40297562,3.0368202,135.0,135.0,167.5,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,151.25,93.86401,-1.1603394,-1.8369248,-2.249584e-16,153.80249,-1.1603394,-0.9563861,-1.1712352e-16,209.91223,-1.1603394,-0.39414304,-4.8268603e-17,263.99048,-1.1603394,-0.3972905,-4.8654052e-17,-192.73187,-234.81866,1.5216415e-16,2.4850292,-96.23187,-21.16034,-96.23187,-21.16034,-222.73187,-47.66034,-222.73187,-47.66034,-222.73187,-47.66034,1.0,0.0,0.0,0.56666666,-10,1,1,0.24352552685181195,68,3,0.0,0.1970064640045166,-1.374140739440918,0.882469654083252,0
468.90128,270.36478,-3.8306088,-0.79555374,2.9368203,135.0,135.0,159.375,200.0,200.0,200.0,200.0,200.0,94.375,200.0,200.0,200.0,200.0,200.0,200.0,159.375,96.078705,-0.3647766,-1.6159151,-1.9789252e-16,156.52567,-0.3647766,-1.1074414,-1.3562246e-16,213.21146,-0.3647766,-0.53137153,-6.5074246e-17,267.459,-0.3647766,-0.36205664,-4.433915e-17,-188.90128,-231.6164,1.4736793e-16,2.4067008,-92.901276,-20.364777,-92.901276,-20.364777,-218.90128,-46.364777,-218.90128,-46.364777,-218.90128,-46.364777,1.0,0.0,0.0,0.6,-10,1,1,0.24352552685181195,68,3,0.0,-1.0738768577575684,0.49983593821525574,0.8584696650505066,0
465.15427,269.7801,-3.7470076,-0.58467174,2.9868038,143.125,143.125,167.5,200.0,200.0,200.0,200.0,200.0,94.375,200.0,200.0,200.0,200.0,200.0,200.0,159.375,98.00583,0.21990967,-1.8198676,-2.228695e-16,159.01419,0.21990967,-1.2584968,-1.541214e-16,216.47305,0.21990967,-0.485424,-5.9447293e-17,270.6586,0.21990967,-0.5474176,-6.7039316e-17,-185.15427,-228.70087,1.4272287e-16,2.3308413,-89.65427,-19.78009,-89.65427,-19.78009,-215.15427,-45.28009,-215.15427,-45.28009,-215.15427,-45.28009,1.0,0.0,0.0,0.6333333,-10,1,1,0.24352552685181195,68,3,0.0,-0.155489981174469,-0.19410499930381775,0.8547378778457642,0
461.43768,269.12604,-3.7165773,-0.6540544,2.9673934,143.125,143.125,175.625,200.0,200.0,200.0,200.0,200.0,86.25,200.0,200.0,200.0,200.0,200.0,200.0,167.5,100.12152,0.8739624,-1.6009101,-1.9605493e-16,161.32123,0.8739624,-1.4095521,-1.7262035e-16,219.56696,0.8739624,-0.6226525,-7.625294e-17,273.87634,0.8739624,-0.49886966,-6.109391e-17,-181.43768,-225.54933,1.5292677e-16,2.4974837,-86.43768,-19.126038,-86.43768,-19.126038,-211.43768,-44.126038,-211.43768,-44.126038,-211.43768,-44.126038,1.0,0.0,0.0,0.6666667,-10,1,1,0.24352552685181195,68,3,0.0,-2.1089353561401367,-0.623306930065155,0.8307379484176636,0
457.8857,268.26987,-3.55196,-0.8561715,2.9050627,151.25,151.25,167.5,200.0,200.0,200.0,200.0,200.0,86.25,200.0,200.0,200.0,200.0,200.0,200.0,183.75,101.86862,1.730133,-1.8048626,-2.2103192e-16,163.51804,1.730133,-1.3551664,-1.6596003e-16,222.35904,1.730133,-0.75988096,-9.305858e-17,276.97366,1.730133,-0.45462725,-5.567578e-17,-177.88571,-222.2744,1.481065e-16,2.4187627,-83.38571,-18.269867,-83.38571,-18.269867,-207.88571,-42.769867,-207.88571,-42.769867,-207.88571,-42.769867,1.0,0.0,0.0,0.7,-10,1,1,0.24352552685181195,68,3,0.0,-1.8876444101333618,-0.23702462017536163,0.8067379593849182,0
454.471,267.36063,-3.414711,-0.90923667,2.8813603,151.25,151.25,175.625,200.0,200.0,200.0,200.0,200.0,78.125,200.0,200.0,200.0,200.0,200.0,200.0,183.75,103.274536,2.6393738,-2.0088153,-2.4600891e-16,165.62988,2.6393738,-1.3028792,-1.5955668e-16,224.87665,2.6393738,-0.89710945,-1.0986422e-16,279.97406,2.6393738,-0.4143085,-5.0738157e-17,-174.47101,-219.02264,1.4343816e-16,2.3425229,-80.47101,-17.360626,-80.47101,-17.360626,-204.47101,-41.360626,-204.47101,-41.360626,-204.47101,-41.360626,1.0,0.0,0.0,0.73333335,-10,1,1,0.24352552685181195,68,3,0.0,0.9013027548789978,-1.4381858110427856,0.8608160614967346,0
450.9111,266.0197,-3.559915,-1.340907,2.7813601,159.375,151.25,167.5,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,105.06729,3.9802856,-1.7671245,-2.1641034e-16,167.93716,3.9802856,-1.2526094,-1.534004e-16,227.40219,3.9802856,-1.0343379,-1.2666986e-16,-170.9111,-215.41304,1.3891698e-16,2.2686863,282.9343,3.9802856,-0.59966946,-7.3438326e-17,-77.4111,-16.019714,-77.4111,-16.019714,-200.9111,-39.519714,-200.9111,-39.519714,-200.9111,-39.519714,1.0,0.0,0.0,0.76666665,-10,1,1,0.24352552685181195,68,3,0.0,0.6067142486572266,-0.4653203785419464,0.8972189426422119,0
447.25024,264.44266,-3.6608522,-1.5770581,2.7348282,167.5,102.5,167.5,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,106.75708,5.5573425,-1.9710771,-2.4138732e-16,170.19434,5.5573425,-1.4036647,-1.7189935e-16,229.89148,5.5573425,-1.1715664,-1.434755e-16,-167.25024,-211.40065,1.4912088e-16,2.4353287,285.81012,5.5573425,-0.7850304,-9.61385e-17,-74.250244,-14.442657,-74.250244,-14.442657,-197.25024,-37.442657,-197.25024,-37.442657,-197.25024,-37.442657,1.0,0.0,0.0,0.8,-10,1,1,0.24352552685181195,68,3,0.0,0.3407580852508545,0.2667195796966553,0.9176644086837769,0
443.4537,262.92587,-3.7965398,-1.5167936,2.7615001,175.625,159.375,175.625,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,108.81967,7.074127,-1.7339268,-2.1234478e-16,172.64139,7.074127,-1.3495063,-1.6526685e-16,232.61777,7.074127,-1.0702615,-1.3106923e-16,-163.4537,-207.5253,1.4442056e-16,2.3585668,288.63626,7.074127,-0.9703914,-1.1883867e-16,-70.953705,-12.925873,-70.953705,-12.925873,-193.4537,-35.425873,-193.4537,-35.425873,-193.4537,-35.425873,1.0,0.0,0.0,0.8333333,-10,1,1,0.24352552685181195,68,3,0.0,1.5769009590148926,0.38522839546203613,0.9776644706726074,0
439.3189,261.45593,-4.134809,-1.469941,2.800023,175.625,167.5,183.75,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,111.0166,8.544067,-1.9378793,-2.3732177e-16,175.47876,8.544067,-1.2974374,-1.5889027e-16,235.77484,8.544067,-0.9777163,-1.1973572e-16,-159.31891,-203.77113,1.398684e-16,2.2842245,291.88672,8.544067,-0.8843319,-1.0829942e-16,-67.31891,-11.455933,-67.31891,-11.455933,-189.31891,-33.455933,-189.31891,-33.455933,-189.31891,-33.455933,1.0,0.0,0.0,0.8666667,-10,1,1,0.24352552685181195,68,3,0.0,0.23014001548290253,0.9670153260231018,0.9914728999137878,0
434.9945,260.37534,-4.324398,-1.0805918,2.8967245,175.625,167.5,200.0,200.0,200.0,200.0,200.0,200.0,61.875,200.0,200.0,200.0,200.0,200.0,200.0,200.0,113.63629,9.624664,-1.7047232,-2.0876838e-16,178.55579,9.624664,-1.2473776,-1.527597e-16,238.98431,9.624664,-1.1149448,-1.3654135e-16,-154.9945,-200.23967,1.5007232e-16,2.450867,295.14142,9.624664,-1.0696929,-1.3099959e-16,-63.494507,-10.375336,-63.494507,-10.375336,-184.9945,-31.875336,-184.9945,-31.875336,-184.9945,-31.875336,1.0,0.0,0.0,0.9,-10,1,1,0.24352552685181195,68,3,0.0,-1.7111268043518066,0.6070187091827393,0.9674729108810425,0
430.7305,259.58105,-4.2640166,-0.79428846,2.9574263,175.625,175.625,200.0,200.0,200.0,200.0,200.0,200.0,53.75,200.0,200.0,200.0,200.0,200.0,200.0,200.0,115.99161,10.418945,-1.9086758,-2.3374536e-16,181.42136,10.418945,-1.398433,-1.7125864e-16,242.22977,10.418945,-1.018536,-1.2473468e-16,-150.7305,-197.07178,1.4534201e-16,2.3736153,-110.7305,271.6764,1.6509404e-16,-2.6961904,-59.7305,-9.581055,-59.7305,-9.581055,-180.7305,-30.581055,-180.7305,-30.581055,-180.7305,-30.581055,1.0,0.0,0.0,0.93333334,-10,1,1,0.24352552685181195,68,3,0.0,1.5097843408584595,0.8857285976409912,1.0274728536605835,0
426.11432,259.13843,-4.6161923,-0.44262668,3.0459993,118.75,183.75,200.0,200.0,200.0,200.0,200.0,200.0,53.75,200.0,200.0,200.0,200.0,200.0,200.0,200.0,118.92877,10.861572,-1.6790333,-2.0562228e-16,184.69305,10.861572,-1.3444763,-1.6465087e-16,-146.11432,-194.33035,1.4076081e-16,2.2987986,245.69019,10.861572,-1.1557645,-1.4154033e-16,-106.11432,269.29907,1.7267108e-16,-2.8199327,-55.61432,-9.138428,-55.61432,-9.138428,-176.11432,-29.638428,-176.11432,-29.638428,-176.11432,-29.638428,1.0,0.0,0.0,0.96666664,-10,1,1,0.24352552685181195,68,3,0.0,-0.23606428503990173,-1.8275842666625977,1.0218074321746826,0
421.59317,258.24268,-4.521154,-0.89576024,2.9459991,183.75,183.75,200.0,200.0,200.0,200.0,200.0,200.0,45.625,200.0,200.0,200.0,200.0,200.0,200.0,200.0,121.566925,11.757324,-1.8829858,-2.3059927e-16,187.9216,11.757324,-1.2926016,-1.5829804e-16,-141.59317,-190.96916,1.5096472e-16,2.465441,249.15549,11.757324,-1.055826,-1.2930139e-16,-101.59317,267.62354,1.5744738e-16,-2.571311,-51.59317,-8.242676,-51.59317,-8.242676,-171.59317,-28.242676,-171.59317,-28.242676,-171.59317,-28.242676,0.0,0.0,1.0,0.0,-10,1,1,0.24352552685181195,68,3,0.0,-1.3751063346862793,-0.16175299882888794,0.9978073239326477,0
417.2044,257.29913,-4.3887544,-0.9435481,2.9298239,191.875,191.875,200.0,200.0,200.0,200.0,200.0,200.0,45.625,200.0,200.0,200.0,200.0,200.0,200.0,200.0,124.299255,12.700867,-1.6564343,-2.0285469e-16,191.06763,12.700867,-1.2427284,-1.5219033e-16,-137.2044,-187.63788,1.4620629e-16,2.38773,252.57971,12.700867,-0.96452904,-1.1812074e-16,-97.20441,265.872,1.6502442e-16,-2.6950533,-47.704407,-7.2991333,-47.704407,-7.2991333,-167.2044,-26.799133,-167.2044,-26.799133,-167.2044,-26.799133,0.0,0.0,1.0,0.033333335,-10,1,1,0.24352552685181195,68,3,0.0,0.250410258769989,-0.8111754655838013,1.0128319263458252,0
412.83463,255.98138,-4.3697925,-1.3177494,2.8487065,200.0,191.875,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,126.808624,14.018616,-1.8603868,-2.278317e-16,194.04361,14.018616,-1.3937837,-1.7068928e-16,-132.83463,-184.00766,1.4159785e-16,2.3124683,255.84775,14.018616,-1.1017575,-1.3492638e-16,-92.834625,264.37097,1.7260145e-16,-2.8187957,-43.834625,-5.9813843,-43.834625,-5.9813843,-162.83463,-24.981384,-162.83463,-24.981384,-162.83463,-24.981384,0.0,0.0,1.0,0.06666667,-10,1,1,0.24352552685181195,68,3,0.0,-0.4765572249889374,-0.8965833783149719,1.001394510269165,0
408.6534,254.29901,-4.1811986,-1.6823732,2.759048,200.0,191.875,200.0,200.0,200.0,200.0,200.0,200.0,200.0,37.5,200.0,200.0,200.0,200.0,200.0,200.0,129.3533,15.700989,-1.6365542,-2.0042009e-16,196.8848,15.700989,-1.3400065,-1.6410346e-16,-128.65341,-179.84619,1.5180175e-16,2.4791107,259.0225,15.700989,-1.0064889,-1.2325935e-16,-88.65341,263.4831,1.5738391e-16,-2.5702744,-40.15341,-4.299011,-40.15341,-4.299011,-158.65341,-22.799011,-158.65341,-22.799011,-158.65341,-22.799011,0.0,0.0,1.0,0.1,-10,1,1,0.24352552685181195,68,3,0.0,0.41034403443336487,0.963323712348938,1.026015043258667,0
404.2117,252.99185,-4.4417243,-1.3071656,2.8553805,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,131.9545,17.008148,-1.8405068,-2.2539708e-16,200.03818,17.008148,-1.2883041,-1.5777174e-16,-124.2117,-176.13806,1.4701694e-16,2.4009688,262.32047,17.008148,-1.1437174,-1.4006498e-16,-84.2117,262.09622,1.6496095e-16,-2.6940167,-36.2117,-2.9918518,-36.2117,-2.9918518,-154.2117,-20.991852,-154.2117,-20.991852,-154.2117,-20.991852,0.0,0.0,1.0,0.13333334,-10,1,1,0.24352552685181195,68,3,0.0,-0.6822695732116699,-0.8424081802368164,1.0096405744552612,0
399.97205,251.34523,-4.2396684,-1.6466213,2.7711396,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,29.375,200.0,200.0,200.0,200.0,200.0,200.0,134.57507,18.65477,-1.6190661,-1.9827841e-16,203.03925,18.65477,-1.2385967,-1.5168434e-16,-119.972046,-172.16614,1.4238294e-16,2.32529,265.51532,18.65477,-1.0448205,-1.2795362e-16,-79.972046,260.9251,1.7253798e-16,-2.817759,-32.472046,-1.3452301,-32.472046,-1.3452301,-149.97205,-18.84523,-149.97205,-18.84523,-149.97205,-18.84523,0.0,0.0,1.0,0.16666667,-10,1,1,0.24352552685181195,68,3,0.0,-0.640980064868927,-0.9007894396781921,-49.005741119384766,0
395.96658,249.35808,-4.00545,-1.9871498,2.6810606,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,29.375,200.0,200.0,200.0,200.0,200.0,200.0,136.75754,20.641922,-1.8230187,-2.2325539e-16,-115.96658,-167.68706,1.5258686e-16,2.4919324,205.65506,20.641922,-1.389652,-1.7018329e-16,268.5663,20.641922,-0.9544753,-1.1688951e-16,-75.96658,260.3429,1.5732603e-16,-2.569329,-28.966583,0.641922,-28.966583,0.641922,-145.96658,-16.358078,-145.96658,-16.358078,-145.96658,-16.358078,0.0,0.0,1.0,0.2,-10,1,1,0.24352552685181195,68,3,0.0,0.8800575733184814,0.8489234447479248,-48.952938079833984,0
391.56146,247.62085,-4.4051247,-1.7372293,2.765953,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,21.25,200.0,200.0,200.0,200.0,200.0,200.0,139.55896,22.37915,-1.603682,-1.9639441e-16,-111.56146,-163.53644,1.477773e-16,2.4133863,208.72412,22.37915,-1.3360342,-1.63617e-16,-71.56146,259.38705,1.6490306e-16,-2.6930714,271.87976,22.37915,-1.0917038,-1.3369515e-16,-25.061462,2.3791504,-25.061462,2.3791504,-141.56146,-14.12085,-141.56146,-14.12085,-141.56146,-14.12085,0.0,0.0,1.0,0.23333333,-10,1,1,0.24352552685181195,68,3,0.0,-0.7636449337005615,0.2656683027744293,-48.97126770019531,0
387.19785,246.0326,-4.3636065,-1.5882573,2.7925198,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,21.25,21.25,200.0,200.0,200.0,200.0,200.0,142.11496,23.967407,-1.8076346,-2.2137139e-16,-107.197845,-159.61087,1.4311933e-16,2.337316,211.80325,23.967407,-1.2844851,-1.5730405e-16,-67.197845,258.1585,1.7248009e-16,-2.8168137,275.24606,23.967407,-0.99730456,-1.2213458e-16,-21.197845,3.9674072,-21.197845,3.9674072,-137.19785,-12.032593,-137.19785,-12.032593,-137.19785,-12.032593,0.0,0.0,1.0,0.26666668,-10,1,1,0.24352552685181195,68,3,0.0,-0.5652466416358948,1.2726168632507324,-48.984832763671875,0
382.7632,244.90462,-4.4346313,-1.1279685,2.89252,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,13.125,13.125,200.0,200.0,200.0,200.0,200.0,144.538,25.095383,-2.0115871,-2.4634836e-16,-102.763214,-155.97894,1.5332323e-16,2.5039585,215.00296,25.095383,-1.234925,-1.512347e-16,-62.763214,256.71802,1.5727324e-16,-2.568467,278.54617,25.095383,-1.134533,-1.3894023e-16,-17.263214,5.0953827,-17.263214,5.0953827,-132.76321,-10.404617,-132.76321,-10.404617,-132.76321,-10.404617,0.0,0.0,1.0,0.3,-10,1,1,0.24352552685181195,68,3,0.0,0.6540707349777222,1.5045970678329468,-48.945587158203125,0
378.0441,244.19586,-4.7191305,-0.70875204,2.9925199,151.25,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,13.125,13.125,200.0,200.0,200.0,200.0,200.0,147.48752,25.804138,-1.7695628,-2.1670895e-16,-98.0441,-152.84515,1.4849046e-16,2.4250333,218.33609,25.804138,-1.3859804,-1.6973364e-16,-58.044098,254.73456,1.6485027e-16,-2.6922092,282.22885,25.804138,-1.0364304,-1.2692611e-16,-13.044098,5.804138,-13.044098,5.804138,-128.0441,-9.195862,-128.0441,-9.195862,-128.0441,-9.195862,0.0,0.0,1.0,0.33333334,-10,1,1,0.24352552685181195,68,3,0.0,0.7182257771492004,0.19466203451156616,-48.902496337890625,0
373.09842,243.55125,-4.9456925,-0.6446079,3.011986,151.25,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,5.0,5.0,5.0,200.0,200.0,200.0,200.0,150.45969,26.448746,-1.9735154,-2.4168592e-16,-93.09842,-149.85194,1.4381002e-16,2.3485959,221.94925,26.448746,-1.3325042,-1.631847e-16,-53.09842,252.56322,1.7242731e-16,-2.8159516,-93.09842,-268.6201,1.1900911e-16,1.9435663,-8.598419,6.4487457,-8.598419,6.4487457,-123.09842,-8.051254,-123.09842,-8.051254,-123.09842,-8.051254,0.0,0.0,1.0,0.36666667,-10,1,1,0.24352552685181195,68,3,0.0,2.98055362701416,1.3900415897369385,-1048.9000244140625,1
550.0,270.0,0.0,0.0,3.1415927,53.75,61.875,78.125,135.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,135.0,78.125,61.875,-270.0,-330.0,0.0,0.0,-270.0,-330.0,0.0,0.0,-230.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,-20.0,-150.0,-20.0,-150.0,-20.0,-300.0,-70.0,-300.0,-70.0,0.0,0.0,1.0,0.4,0,0,2,0.5944469633586201,40,3,0.25,0.9414939284324646,0.2819647192955017,0.15648964047431946,0
549.71765,270.00797,-0.2823359,0.007962987,3.169789,53.75,61.875,78.125,143.125,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,126.875,70.0,61.875,-269.71765,-329.71368,1.8018919e-17,0.29427126,-269.71765,-329.79797,1.28583365e-17,0.20999257,-229.71765,389.7416,1.5333583e-17,-0.2504164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.21765,-20.007965,-150.21765,-20.007965,-150.21765,-20.007965,-299.71765,-69.507965,-299.71765,-69.507965,0.0,0.0,1.0,0.43333334,0,0,2,0.5944469633586201,40,3,0.25,-0.5107594132423401,-1.0373954772949219,0.13963457942008972,0
